  Phi		P1		P2		P3	     P4		   P5		  P6		P7		P8		P9		Po		Pi 
 5.1  1.684111e+006  2.078331e+007  2.079338e+007  2.078150e+007  2.077644e+007  2.594917e+005  2.800038e+005  2.789991e+005  2.842526e+005  2.075683e+007  2.875199e+005  2.321723e-004 2.263593e-004 0.000000e+000 0.000000e+000 
 5.2  1.751092e+006  2.077898e+007  2.078916e+007  2.077720e+007  2.077228e+007  2.599047e+005  2.799259e+005  2.789414e+005  2.841827e+005  2.075259e+007  2.874542e+005  2.322062e-004 2.262835e-004 0.000000e+000 0.000000e+000 
 5.3  1.819377e+006  2.077456e+007  2.078484e+007  2.077281e+007  2.076803e+007  2.603034e+005  2.798492e+005  2.788849e+005  2.841140e+005  2.074825e+007  2.873897e+005  2.322394e-004 2.262070e-004 0.000000e+000 0.000000e+000 
 5.4  1.888968e+006  2.077003e+007  2.078042e+007  2.076832e+007  2.076369e+007  2.606886e+005  2.797737e+005  2.788297e+005  2.840465e+005  2.074381e+007  2.873264e+005  2.322720e-004 2.261299e-004 0.000000e+000 0.000000e+000 
 5.5  1.959864e+006  2.076542e+007  2.077591e+007  2.076373e+007  2.075925e+007  2.610608e+005  2.796995e+005  2.787757e+005  2.839802e+005  2.073928e+007  2.872642e+005  2.323039e-004 2.260521e-004 0.000000e+000 0.000000e+000 
 5.6  2.032065e+006  2.076070e+007  2.077130e+007  2.075904e+007  2.075471e+007  2.614208e+005  2.796265e+005  2.787229e+005  2.839150e+005  2.073465e+007  2.872032e+005  2.323352e-004 2.259737e-004 0.000000e+000 0.000000e+000 
 5.7  2.105571e+006  2.075589e+007  2.076659e+007  2.075426e+007  2.075008e+007  2.617690e+005  2.795547e+005  2.786714e+005  2.838511e+005  2.072993e+007  2.871435e+005  2.323657e-004 2.258947e-004 0.000000e+000 0.000000e+000 
 5.8  2.180382e+006  2.075098e+007  2.076178e+007  2.074938e+007  2.074536e+007  2.621062e+005  2.794842e+005  2.786211e+005  2.837883e+005  2.072511e+007  2.870849e+005  2.323957e-004 2.258150e-004 0.000000e+000 0.000000e+000 
 5.9  2.256497e+006  2.074598e+007  2.075688e+007  2.074441e+007  2.074054e+007  2.624327e+005  2.794149e+005  2.785721e+005  2.837267e+005  2.072019e+007  2.870276e+005  2.324249e-004 2.257347e-004 0.000000e+000 0.000000e+000 
 6.0  2.333917e+006  2.074088e+007  2.075188e+007  2.073934e+007  2.073562e+007  2.627491e+005  2.793468e+005  2.785244e+005  2.836664e+005  2.071517e+007  2.869714e+005  2.324535e-004 2.256537e-004 0.000000e+000 0.000000e+000 
 6.1  2.412641e+006  2.073568e+007  2.074678e+007  2.073417e+007  2.073061e+007  2.630559e+005  2.792801e+005  2.784779e+005  2.836072e+005  2.071005e+007  2.869165e+005  2.324814e-004 2.255720e-004 0.000000e+000 0.000000e+000 
 6.2  2.492670e+006  2.073039e+007  2.074158e+007  2.072890e+007  2.072550e+007  2.633535e+005  2.792145e+005  2.784327e+005  2.835493e+005  2.070484e+007  2.868628e+005  2.325086e-004 2.254898e-004 0.000000e+000 0.000000e+000 
 6.3  2.574003e+006  2.072499e+007  2.073629e+007  2.072353e+007  2.072030e+007  2.636423e+005  2.791503e+005  2.783888e+005  2.834925e+005  2.069953e+007  2.868104e+005  2.325352e-004 2.254068e-004 0.000000e+000 0.000000e+000 
 6.4  2.656641e+006  2.071950e+007  2.073089e+007  2.071806e+007  2.071500e+007  2.639228e+005  2.790873e+005  2.783462e+005  2.834371e+005  2.069412e+007  2.867591e+005  2.325610e-004 2.253233e-004 0.000000e+000 0.000000e+000 
 6.5  2.740582e+006  2.071392e+007  2.072540e+007  2.071250e+007  2.070960e+007  2.641953e+005  2.790256e+005  2.783048e+005  2.833828e+005  2.068861e+007  2.867091e+005  2.325862e-004 2.252390e-004 0.000000e+000 0.000000e+000 
 6.6  2.825828e+006  2.070823e+007  2.071981e+007  2.070684e+007  2.070411e+007  2.644602e+005  2.789652e+005  2.782647e+005  2.833297e+005  2.068301e+007  2.866604e+005  2.326107e-004 2.251542e-004 0.000000e+000 0.000000e+000 
 6.7  2.912378e+006  2.070245e+007  2.071412e+007  2.070108e+007  2.069852e+007  2.647179e+005  2.789060e+005  2.782259e+005  2.832779e+005  2.067730e+007  2.866129e+005  2.326345e-004 2.250686e-004 0.000000e+000 0.000000e+000 
 6.8  3.000231e+006  2.069656e+007  2.070833e+007  2.069522e+007  2.069283e+007  2.649686e+005  2.788482e+005  2.781884e+005  2.832274e+005  2.067150e+007  2.865666e+005  2.326577e-004 2.249825e-004 0.000000e+000 0.000000e+000 
 6.9  3.089389e+006  2.069058e+007  2.070245e+007  2.068926e+007  2.068705e+007  2.652127e+005  2.787916e+005  2.781522e+005  2.831780e+005  2.066560e+007  2.865216e+005  2.326801e-004 2.248956e-004 0.000000e+000 0.000000e+000 
 7.0  3.179850e+006  2.068450e+007  2.069646e+007  2.068320e+007  2.068117e+007  2.654504e+005  2.787363e+005  2.781174e+005  2.831299e+005  2.065959e+007  2.864779e+005  2.327018e-004 2.248082e-004 0.000000e+000 0.000000e+000 
 7.1  3.271614e+006  2.067832e+007  2.069037e+007  2.067704e+007  2.067520e+007  2.656821e+005  2.786823e+005  2.780838e+005  2.830831e+005  2.065349e+007  2.864353e+005  2.327229e-004 2.247200e-004 0.000000e+000 0.000000e+000 
 7.2  3.364683e+006  2.067204e+007  2.068418e+007  2.067078e+007  2.066913e+007  2.659081e+005  2.786296e+005  2.780515e+005  2.830375e+005  2.064729e+007  2.863941e+005  2.327433e-004 2.246313e-004 0.000000e+000 0.000000e+000 
 7.3  3.459054e+006  2.066567e+007  2.067790e+007  2.066442e+007  2.066296e+007  2.661285e+005  2.785783e+005  2.780205e+005  2.829931e+005  2.064099e+007  2.863541e+005  2.327629e-004 2.245418e-004 0.000000e+000 0.000000e+000 
 7.4  3.554729e+006  2.065919e+007  2.067151e+007  2.065797e+007  2.065669e+007  2.663436e+005  2.785282e+005  2.779908e+005  2.829500e+005  2.063459e+007  2.863154e+005  2.327819e-004 2.244518e-004 0.000000e+000 0.000000e+000 
 7.5  3.651707e+006  2.065261e+007  2.066502e+007  2.065141e+007  2.065033e+007  2.665538e+005  2.784794e+005  2.779624e+005  2.829082e+005  2.062809e+007  2.862779e+005  2.328002e-004 2.243610e-004 0.000000e+000 0.000000e+000 
 7.6  3.749989e+006  2.064594e+007  2.065843e+007  2.064475e+007  2.064387e+007  2.667591e+005  2.784319e+005  2.779354e+005  2.828676e+005  2.062149e+007  2.862418e+005  2.328178e-004 2.242696e-004 0.000000e+000 0.000000e+000 
 7.7  3.849573e+006  2.063916e+007  2.065174e+007  2.063799e+007  2.063732e+007  2.669598e+005  2.783857e+005  2.779096e+005  2.828282e+005  2.061478e+007  2.862068e+005  2.328347e-004 2.241776e-004 0.000000e+000 0.000000e+000 
 7.8  3.950460e+006  2.063228e+007  2.064495e+007  2.063113e+007  2.063066e+007  2.671561e+005  2.783409e+005  2.778852e+005  2.827902e+005  2.060798e+007  2.861732e+005  2.328509e-004 2.240849e-004 0.000000e+000 0.000000e+000 
 7.9  4.052650e+006  2.062531e+007  2.063806e+007  2.062417e+007  2.062391e+007  2.673482e+005  2.782973e+005  2.778621e+005  2.827533e+005  2.060108e+007  2.861408e+005  2.328664e-004 2.239916e-004 0.000000e+000 0.000000e+000 
 8.0  4.156142e+006  2.061823e+007  2.063107e+007  2.061711e+007  2.061706e+007  2.675363e+005  2.782551e+005  2.778403e+005  2.827178e+005  2.059407e+007  2.861097e+005  2.328812e-004 2.238976e-004 0.000000e+000 0.000000e+000 
 8.1  4.260937e+006  2.061105e+007  2.062398e+007  2.060995e+007  2.061012e+007  2.677206e+005  2.782142e+005  2.778199e+005  2.826835e+005  2.058697e+007  2.860799e+005  2.328953e-004 2.238029e-004 0.000000e+000 0.000000e+000 
